Date,Country,LocationName,SpeciesCode,DuckCount
2022/03/16,Spain,Nigrán--Desembocadura do río Muiños,mallar3,4
2022/03/17,Spain,Museros--Balsa RAM,mallar3,3
2022/03/18,Spain,Badajoz--Azud del Guadiana,mallar3,1
2022/03/19,Spain,Embalse de la Colada--Área general,mallar3,9
2022/03/20,Spain,Riu Besòs a Montcada—Parc fluvial del Besòs,mallar3,1
2022/03/21,Spain,Embalse de San Salvador--zona Este,mallar3,1
2022/03/22,Spain,La Janda--Arrozales De Benalup,mallar3,3
2022/03/23,Spain,Embalse de Selga de Ordás,mallar3,43
2022/03/24,Spain,Vigo--Xunqueira do Lagares,mallar3,6
2022/03/25,Spain,Madrid--Parque Cuarto Depósito,mallar3,1
2022/03/26,Spain,Laguna de la Veguilla,mallar3,1
2022/03/27,Spain,Zotes del Paramo--Gravera,mallar3,20
2022/03/28,Spain,Alberca de Loreto,mallar3,10
2022/03/29,Spain,Donostia--Bahía de la Concha,mallar3,2
2022/03/30,Spain,Hormazuela--Páramos,mallar3,1
2022/03/31,Spain,El Estrecho PNat--Los Lances,mallar3,2
2023/03/01,Spain,Doñana PNat--Los Albardones,mallar3,1
2023/03/02,Spain,Parque El Retiro-Madrid,mallar3,40
2023/03/03,Spain,Alto Sil ZEPA--Villablino-Casco urbano,mallar3,2
2023/03/04,Spain,Elorrio,mallar3,2
2023/03/05,Spain,"5A Barrio Hoznayo, Hoznayo, Cantabria, ES (43,394, -3,704)",mallar3,1
2023/03/06,Spain,Pajares de la Lampreana--laguna Presa,mallar3,1
2023/03/07,Spain,Río Manzanares--Pte de San Isidro-Pte de Toledo,mallar3,8
2023/03/08,Spain,Doñana PN--Marisma de El Rocío,mallar3,35
2023/03/09,Spain,"R Fahd, 1825, Marbella ES-Málaga 36.49754, -4.94213",mallar3,3
2023/03/10,Spain,La Roca del Vallès--Club de Golf Vilalba,mallar3,12
2023/03/11,Spain,Playa Malapesquera,mallar3,1
2023/03/12,Spain,Albufera de Gaianes,mallar3,1
2023/03/13,Spain,Lobón--Puente Guadiana (este),mallar3,4
2023/03/14,Spain,"Lugo--Auditorio Nuevo, lagunas y alrededores",mallar3,2
2023/03/15,Spain,Alto Sil ZEPA--Villablino-Casco urbano,mallar3,1
2023/03/16,Spain,Parque Lineal de Manzanares--M40 a M45,mallar3,2
2023/03/17,Spain,Sureste PNat--Ruta del Soto Gutiérrez,mallar3,1
2023/03/18,Spain,Laguna de la Nava ENat--Observatorio de La Colada,mallar3,20
2023/03/19,Spain,Urdaibai Reserva de la Biosfera--San Kristobal,mallar3,5
2023/03/20,Spain,Vitoria-Gasteiz--Olarizu,mallar3,2
2023/03/21,Spain,Burgos--Río Arlanzón,mallar3,18
2023/03/22,Spain,Saladares del Guadalentin ENP,mallar3,4
2023/03/23,Spain,Plasencia--Parque de la Isla,mallar3,2
2023/03/24,Spain,"Arroyo Salado de Espera, Arcos de la Frontera, Andalucía, ES (36,812, -5,83)",mallar3,2
2023/03/25,Spain,"L'Albufera PNat --Barranco del Poyo, Huerta",mallar3,10
2023/03/26,Spain,Balsa de Loza,mallar3,8
2023/03/27,Spain,Balsa de Zolina/Ezkoriz,mallar3,1
2023/03/28,Spain,Puente de la Cerrada,mallar3,1
2023/03/29,Spain,Parque El Retiro-Madrid--Jardines Cecilio Rodríguez,mallar3,5
2023/03/30,Spain,"Loza, Navarra, ES (42,841, -1,714)",mallar3,3
2023/03/31,Spain,"1 Carretera la Isla K. 2, Dos Hermanas, Andalucía, ES (37.278, -5.937) Camping Vilson",mallar3,1
2024/03/01,Spain,"Camino del Canal, Rosales del Canal, Zaragoza",mallar3,1
2024/03/02,Spain,Delta de l'Ebre PNat--Lo Goleró,mallar3,1
2024/03/03,Spain,Balsa de Zolina/Ezkoriz,mallar3,15
2024/03/04,Spain,Villavendimio--Laguna de la Alameda,mallar3,13
2024/03/05,Spain,La Aldea del Obispo--Entorno del pueblo,mallar3,1
2024/03/06,Spain,Parque El Retiro-Madrid,mallar3,1
2024/03/07,Spain,Parque El Retiro-Madrid,mallar3,46
2024/03/08,Spain,"2V Calle María Teresa León, Rivas-Vaciamadrid, Comunidad de Madrid, ES (40,379, -3,543)",mallar3,1
2024/03/09,Spain,Arrabal de Portillo--Pueblo y alrededores,mallar3,2
2024/03/10,Spain,"Lugo--Río Miño, tramo Puente romano/A Tolda (excluida)",mallar3,2
2024/03/11,Spain,Maguilla--Arroyo Conejo,mallar3,2
2024/03/12,Spain,Alberca de Loreto,mallar3,14
2024/03/13,Spain,Valdelacalzada--Cienventanas,mallar3,5
2024/03/14,Spain,"Parc de Cantagallet, Alcoi",mallar3,15
2024/03/15,Spain,Monte de El Pardo--Mingorrubio,mallar3,2
2024/03/16,Spain,"Lugo--Río Miño, tramo Puente romano/A Tolda (excluida)",mallar3,2
2024/03/17,Spain,Dehesa de Alpedrete,mallar3,1
2024/03/18,Spain,Delta de l'Ebre PNat--Riet Vell,mallar3,1
2024/03/19,Spain,Embalse de Pedrezuela--Guadalix de la Sierra,mallar3,30
2024/03/20,Spain,Montañana,mallar3,1
2024/03/21,Spain,Antequera--Nacimiento del Rio de la Villa,mallar3,3
2024/03/22,Spain,"Movera casa, Aragón, ES",mallar3,2
2024/03/23,Spain,Aínsa,mallar3,3
2024/03/24,Spain,Terra Chá--Lagoa de Cospeito ou de Valverde,mallar3,7
2024/03/25,Spain,Parque El Retiro-Madrid,mallar3,38
2024/03/26,Spain,"Marismas de Santoña, Victoria y Joyel PNat--Marisma de Colindres",mallar3,1
2024/03/27,Spain,Embalse del Bolaso,mallar3,5
2024/03/28,Spain,Laguna de Pitillas RN--Observatorio,mallar3,3
2024/03/29,Spain,Desembocadura y playa del Río Vélez,mallar3,1
2024/03/30,Spain,Madrid--área general,mallar3,2
2024/03/31,Spain,"ES-Torre-Pacheco-1 Lugar la Toma - 37,739x-0,995 - 03/06/2017 21:53",mallar3,10
2020/03/01,Italy,Parco Michelotti,mallar3,10
2020/03/02,Italy,Ex Discarica,mallar3,4
2020/03/03,Italy,Parco Vittime del rogo nello stabilmento ThyssenKrupp,mallar3,31
2020/03/04,Italy,Cascina Oslera,mallar3,14
2020/03/05,Italy,Parco Naturale Regionale Molentargius-Saline (Area generale),mallar3,2
2020/03/06,Italy,Laghetto dei Riflessi,mallar3,1
2020/03/07,Italy,Pralormo [32N 414 / 4967],mallar3,21
2020/03/08,Italy,"97 Via Alzaia Naviglio Martesana, Cassano d'Adda, Lombardia, IT (45,535, 9,509)",mallar3,4
2020/03/09,Italy,Salinella di Marausa (zona umida IWC),mallar3,2
2020/03/10,Italy,Parco Agricolo Ticinello,mallar3,5
2020/03/11,Italy,Palude di Torre Flavia,mallar3,2
2020/03/12,Italy,Borgo Castello,mallar3,4
2020/03/13,Italy,Pista Ciclabile Fiume Sangone,mallar3,4
2020/03/14,Italy,"Lungotevere dei Tebaldi 5–14, Rome IT-Lazio (41.8943,12.4689)",mallar3,6
2020/03/15,Italy,Parco delle Risaie,mallar3,4
2020/03/17,Italy,Cossato--Pratobello,mallar3,1
2020/03/18,Italy,Castello dei Laghi,mallar3,9
2020/03/19,Italy,Lungo Po Antonelli,mallar3,3
2020/03/20,Italy,"Via Andrea Falcone 2/a, Novara",mallar3,3
2020/03/21,Italy,"Via Andrea Falcone 2/a, Novara",mallar3,2
2020/03/22,Italy,Bonifica di Coltano,mallar3,2
2020/03/23,Italy,Cossato--Pratobello,mallar3,3
2020/03/24,Italy,Cossato--Pratobello,mallar3,1
2020/03/25,Italy,Cossato--Pratobello,mallar3,2
2020/03/27,Italy,"Via Andrea Falcone 2/a, Novara",mallar3,3
2020/03/28,Italy,Bonifica di Coltano,mallar3,2
2020/03/29,Italy,"Via Andrea Falcone 2/a, Novara",mallar3,1
2020/03/30,Italy,Cossato--Pratobello,mallar3,5
2020/03/31,Italy,"Via Andrea Falcone 2/a, Novara",mallar3,1
2021/03/01,Italy,Palude di Torre Flavia,mallar3,2
2021/03/02,Italy,Parco Adda Sud--Rivolta d'Adda Sud,mallar3,1
2021/03/03,Italy,Lungarno (Arno river),mallar3,1
2021/03/04,Italy,Ex Discarica,mallar3,6
2021/03/05,Italy,Asti [32N 439 / 4971],mallar3,2
2021/03/06,Italy,Sacca di Bottonera,mallar3,25
2021/03/07,Italy,Delta Po - Boccasette - Ponte di Barche,mallar3,1
2021/03/08,Italy,Cascina Rossa - Speziera - Carnesella,mallar3,2
2021/03/09,Italy,Parco della Confluenza--Meisino,mallar3,8
2021/03/10,Italy,Fiume Centa --- Confluenza Torrenti Arroscia e Neva,mallar3,8
2021/03/11,Italy,Ex Discarica,mallar3,10
2021/03/12,Italy,Risaie di Sanfré,mallar3,2
2021/03/13,Italy,Oasi del Farfa (Montopoli),mallar3,2
2021/03/14,Italy,Foce del Centa,mallar3,5
2021/03/15,Italy,Lungarno (Arno river),mallar3,1
2021/03/16,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,15
2021/03/17,Italy,Asti [32N 437 / 4969],mallar3,6
2021/03/18,Italy,Lago di Massaciuccoli--Oasi LIPU,mallar3,10
2021/03/19,Italy,"Milano, Lombardia, IT(45,448, 9,18)",mallar3,1
2021/03/20,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,7
2021/03/21,Italy,"Via della Buca di Certosa 36, Firenze IT-Toscana 43.72939, 11.22174",mallar3,2
2021/03/22,Italy,"Milano, Lombardia, IT(45,448, 9,18)",mallar3,2
2021/03/23,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,15
2021/03/24,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,11
2021/03/25,Italy,"Milano, Lombardia, IT(45,448, 9,18)",mallar3,1
2021/03/26,Italy,"Via del Fosso dell'Acqua Mariana, Roma, Lazio, IT",mallar3,2
2021/03/27,Italy,"9 Piazza Monte Gemma, Roma, Lazio, IT (41.933, 12.541)",mallar3,6
2021/03/28,Italy,"Milano, Lombardia, IT(45,448, 9,18)",mallar3,1
2021/03/29,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,8
2021/03/30,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,10
2021/03/31,Italy,Tetti Lupo,mallar3,50
2022/03/01,Italy,Campi di Ronchetto delle Rane,mallar3,9
2022/03/02,Italy,Giardino Naturale LIPU Cuneo,mallar3,2
2022/03/03,Italy,Como,mallar3,5
2022/03/04,Italy,"Lungotevere dei Sangallo, Rome IT-Lazio 41.89873, 12.46402",mallar3,2
2022/03/05,Italy,Bozen / Bolzano,mallar3,2
2022/03/06,Italy,carcare/cairo,mallar3,4
2022/03/07,Italy,Foce del Sansobbia,mallar3,20
2022/03/08,Italy,"Lungotevere dei Sangallo, Rome IT-Lazio 41.89873, 12.46402",mallar3,14
2022/03/09,Italy,Parco Nazionale del Circeo (area generale),mallar3,6
2022/03/10,Italy,Stagni di San Sebastiano,mallar3,30
2022/03/11,Italy,Verduno [32N 414 / 4948],mallar3,5
2022/03/12,Italy,Lago di Fogliano,mallar3,2
2022/03/13,Italy,Centro Cicogne di Racconigi,mallar3,1
2022/03/14,Italy,Riserva Naturale Les Îles,mallar3,30
2022/03/15,Italy,Verona [32N 658 / 5031],mallar3,2
2022/03/16,Italy,"46 Via dei Mille, Arzignano, Veneto, IT (45,521, 11,323)",mallar3,6
2022/03/17,Italy,Foce del Sansobbia,mallar3,21
2022/03/18,Italy,RN Valle Cavanata,mallar3,4
2022/03/19,Italy,Tetti Lupo,mallar3,1
2022/03/20,Italy,"Stresa, Piemonte, IT",mallar3,8
2022/03/21,Italy,Parco di Villa Doria Pamphili,mallar3,6
2022/03/22,Italy,Foci del Sarca,mallar3,10
2022/03/23,Italy,Fiume Sarca Arco,mallar3,2
2022/03/24,Italy,"1 Via Costantino Cietti, Verbania, Piemonte, IT (45,922, 8,549)",mallar3,5
2022/03/25,Italy,Ponte Sant'Angelo,mallar3,6
2022/03/26,Italy,Parco Sovracomunale Le Folaghe (zona umida IWC),mallar3,2
2022/03/27,Italy,Lago di Porta,mallar3,6
2022/03/28,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,4
2022/03/29,Italy,San Giovanni Lupatoto [32N 661 / 5027],mallar3,4
2022/03/30,Italy,Stagni di San Sebastiano,mallar3,40
2022/03/31,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,6
2023/03/01,Italy,"Bibione pineda, Finanzieri",mallar3,4
2023/03/02,Italy,"Lungarno Torrigiani 3, Florence IT-Tuscany 43.76531, 11.25781",mallar3,4
2023/03/03,Italy,"Rescue Centre, Lake Fogliano, Latina, Lazio, IT (41.397, 12.915)",mallar3,4
2023/03/04,Italy,Arnetta-Fitodepurazione,mallar3,2
2023/03/05,Italy,Parco della Confluenza--Meisino,mallar3,1
2023/03/06,Italy,Foce del Quiliano,mallar3,4
2023/03/07,Italy,Ex Discarica,mallar3,1
2023/03/08,Italy,Valle Vecchia,mallar3,50
2023/03/09,Italy,"7/A Via Sangano, Galletto, Piemonte, IT (45,036, 7,431)",mallar3,2
2023/03/10,Italy,Parco Parri (ex Piazza d'Armi),mallar3,1
2023/03/11,Italy,"Piazza Carlo Rigatti 1, Argegno IT-Lombardy (45.9451,9.1291)",mallar3,15
2023/03/12,Italy,Roma (area generale),mallar3,2
2023/03/13,Italy,Bascapè,mallar3,2
2023/03/14,Italy,Foce Po di Volano--Valle Taglio della Falce,mallar3,1
2023/03/15,Italy,Villa Welsperg,mallar3,2
2023/03/16,Italy,Laghetti della Falchera,mallar3,1
2023/03/17,Italy,Sacca di Bottonera,mallar3,4
2023/03/18,Italy,"21 Piazza Motta, Orta San Giulio, Piemonte, IT (45.798, 8.406)",mallar3,2
2023/03/19,Italy,Giardini Publici,mallar3,17
2023/03/20,Italy,Verona [32N 662 / 5035],mallar3,5
2023/03/21,Italy,Piazza San Marco,mallar3,3
2023/03/22,Italy,Fiume Centa --- Confluenza Torrenti Arroscia e Neva,mallar3,7
2023/03/23,Italy,Carignano [32N 396 / 4973],mallar3,1
2023/03/24,Italy,Parco della Confluenza--Meisino,mallar3,10
2023/03/25,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,4
2023/03/26,Italy,Spessa Po spiaggia,mallar3,2
2023/03/27,Italy,"Lungotevere dei Sangallo, Rome IT-Lazio 41.89873, 12.46402",mallar3,7
2023/03/28,Italy,Foce del Polcevera,mallar3,7
2023/03/29,Italy,Porto Bergamini,mallar3,4
2023/03/30,Italy,Parco della Confluenza--Meisino,mallar3,1
2023/03/31,Italy,"Colico, IT",mallar3,4
2024/03/01,Italy,Tetti Lupo,mallar3,1
2024/03/02,Italy,Via delle Valli Sud,mallar3,15
2024/03/03,Italy,Palude di Biscottino,mallar3,2
2024/03/04,Italy,"Parco Arnichi, 115 Via delle Cave, Brembate, Lombardia, IT (45,594, 9,548)",mallar3,2
2024/03/05,Italy,"Lungolago, Trevignano Romano, Lazio, IT",mallar3,8
2024/03/06,Italy,"7, snc Via Luserna, Santena, Piemonte, IT (44.934, 7.788)",mallar3,1
2024/03/07,Italy,Palude di Roggia Fonna,mallar3,1
2024/03/08,Italy,Parco del Valentino,mallar3,15
2024/03/09,Italy,Foce del Varenna e Spiaggia di Multedo,mallar3,1
2024/03/10,Italy,Asti [32N 440 / 4971],mallar3,3
2024/03/11,Italy,carcare/cairo,mallar3,3
2024/03/12,Italy,Oasi Naturalistica La Madonnina,mallar3,1
2024/03/13,Italy,Stagni della Centrale ENEL Galileo Ferraris,mallar3,12
2024/03/14,Italy,Oasi Naturalistica La Madonnina,mallar3,1
2024/03/15,Italy,Lago di Candia--La Capannina,mallar3,20
2024/03/16,Italy,Foce del Varenna e Spiaggia di Multedo,mallar3,2
2024/03/17,Italy,Lago della Spina,mallar3,18
2024/03/18,Italy,Punta Grò,mallar3,6
2024/03/19,Italy,Palude di Roggia Fonna,mallar3,6
2024/03/20,Italy,Isola Tiberina,mallar3,7
2024/03/21,Italy,Oasi Naturalistica La Madonnina,mallar3,1
2024/03/22,Italy,Foce del Varenna e Spiaggia di Multedo,mallar3,6
2024/03/23,Italy,Verrua Savoia,mallar3,10
2024/03/24,Italy,Parco Martiri della Libertà,mallar3,12
2024/03/25,Italy,Aeroporto di Fiumicino,mallar3,2
2024/03/26,Italy,Parco della Piana,mallar3,2
2024/03/27,Italy,Stagni di San Sebastiano,mallar3,1
2024/03/28,Italy,Oasi del Nervia  -- zona umida IWC,mallar3,2
2024/03/29,Italy,Parco Achille Dapelo,mallar3,3
2024/03/30,Italy,Oasi WWF Naturale di Orbetello,mallar3,1
2024/03/31,Italy,"45-57 SP6, Albonese, Lombardia, IT (45,288, 8,698)",mallar3,1
2020/03/01,Switzerland,Katzensee,mallar3,35
2020/03/02,Switzerland,St. Moritzersee,mallar3,35
2020/03/03,Switzerland,Marais de Sionnet,mallar3,8
2020/03/04,Switzerland,Bolle di Magadino--Sud* general,mallar3,1
2020/03/05,Switzerland,St. Moritzersee,mallar3,58
2020/03/06,Switzerland,"97 Kügeliloostrasse, Zürich, Zürich, CH (47.416, 8.531)",mallar3,2
2020/03/07,Switzerland,"36 Stauffacherquai, Zürich, Zürich, CH (47.371, 8.53)",mallar3,2
2020/03/08,Switzerland,Sempach Steinibüelweiher,mallar3,6
2020/03/09,Switzerland,"Auto selected 47.17311, 8.50622",mallar3,8
2020/03/10,Switzerland,La Côte,mallar3,6
2020/03/11,Switzerland,Rapperswil--Holzbrücke,mallar3,14
2020/03/12,Switzerland,"Seeweg, Au ZH CH-Zürich 47.24721, 8.64079",mallar3,10
2020/03/13,Switzerland,Lützelsee,mallar3,14
2020/03/14,Switzerland,Sempach Steinibüelweiher,mallar3,7
2020/03/15,Switzerland,Etang de Pré Bovet,mallar3,15
2020/03/16,Switzerland,Schoren Schachen,mallar3,10
2020/03/17,Switzerland,Hinterem Grindel,mallar3,9
2020/03/18,Switzerland,"26 Bachwiesenstrasse, Zürich, Zürich, CH (47.381, 8.487)",mallar3,1
2020/03/19,Switzerland,Kaltbrunner Ried,mallar3,12
2020/03/20,Switzerland,Filderen,mallar3,9
2020/03/21,Switzerland,Schoren Schachen,mallar3,8
2020/03/22,Switzerland,Bachwiesenpark,mallar3,4
2020/03/23,Switzerland,Maschwander Allmend,mallar3,2
2020/03/24,Switzerland,Piano di Magadino--Demanio di Gudo,mallar3,31
2020/03/25,Switzerland,"31 Mythenstrasse, Immensee, Schwyz, CH (47.083, 8.48)",mallar3,2
2020/03/26,Switzerland,Hegmatten gesamt,mallar3,7
2020/03/27,Switzerland,Riehen garden,mallar3,2
2020/03/28,Switzerland,Stille Reuss,mallar3,5
2020/03/29,Switzerland,"Wiesenstrasse, Maienfeld, Graubünden, CH (46,991, 9,551)",mallar3,2
2020/03/30,Switzerland,Hegmatten gesamt,mallar3,5
2020/03/31,Switzerland,Frauenwinkel* general (use more precise loc.),mallar3,10
2021/03/01,Switzerland,"Strandboden/Hafen, Biel/Bienne CH-Bern 47.13217, 7.23355x",mallar3,18
2021/03/02,Switzerland,Zürich--Platzspitz,mallar3,6
2021/03/03,Switzerland,Sempach Steinibüelweiher,mallar3,36
2021/03/04,Switzerland,Seefeldquai,mallar3,10
2021/03/05,Switzerland,"Strandboden/Hafen, Biel/Bienne CH-Bern 47.13217, 7.23355x",mallar3,13
2021/03/06,Switzerland,Plaine de Dompierre,mallar3,2
2021/03/07,Switzerland,"Auto selected 47.36662, 8.54859",mallar3,3
2021/03/08,Switzerland,Altlauf Glatt,mallar3,6
2021/03/09,Switzerland,Port et Canal de Gletterens,mallar3,10
2021/03/10,Switzerland,"31 Mythenstrasse, Immensee, Schwyz, CH (47.083, 8.48)",mallar3,2
2021/03/11,Switzerland,Perle du lac,mallar3,1
2021/03/12,Switzerland,Grosses Moos--Krümmi (general area),mallar3,25
2021/03/13,Switzerland,Reussdelta (general area),mallar3,4
2021/03/14,Switzerland,Arboretum Zürich,mallar3,20
2021/03/15,Switzerland,Neeracherried,mallar3,12
2021/03/16,Switzerland,"31 Mythenstrasse, Immensee, Schwyz, CH (47.083, 8.48)",mallar3,2
2021/03/17,Switzerland,Sempach Steinibüelweiher,mallar3,15
2021/03/18,Switzerland,Hegmatten gesamt,mallar3,11
2021/03/19,Switzerland,Vieille Thielle,mallar3,8
2021/03/20,Switzerland,Steinbruch Born,mallar3,4
2021/03/21,Switzerland,"Meienriedloch, Safnern CH-Bern 47.13805, 7.32348",mallar3,2
2021/03/22,Switzerland,"Home, CH (47.204, 8.429)",mallar3,1
2021/03/23,Switzerland,"Aarekanal, Hagneck CH-Bern 47.05973, 7.18080",mallar3,2
2021/03/24,Switzerland,Arboretum Zürich,mallar3,14
2021/03/25,Switzerland,"31 Mythenstrasse, Immensee, Schwyz, CH (47.083, 8.48)",mallar3,4
2021/03/26,Switzerland,Käferberg,mallar3,7
2021/03/27,Switzerland,Steinbruch Born,mallar3,2
2021/03/28,Switzerland,Naturschutz Reservat Lolibach,mallar3,2
2021/03/29,Switzerland,Rotsee SW-Ende,mallar3,4
2021/03/30,Switzerland,"31 Mythenstrasse, Immensee, Schwyz, CH (47.083, 8.48)",mallar3,1
2021/03/31,Switzerland,"Greifensee--Stocklen, Stritgfenn und Suelen",mallar3,12
2022/03/01,Switzerland,"Unterfeld 1, Buochs CH-Nidwalden 46.97257, 8.44475",mallar3,2
2022/03/02,Switzerland,Meienberg,mallar3,3
2022/03/03,Switzerland,Parc Mon Repos et de la Perle du Lac,mallar3,23
2022/03/04,Switzerland,Meienberg,mallar3,8
2022/03/05,Switzerland,Alter Botanischer Garten Zürich,mallar3,3
2022/03/06,Switzerland,Burgweier St.Gallen,mallar3,3
2022/03/07,Switzerland,Arboretum Zürich,mallar3,18
2022/03/08,Switzerland,"Wyti, Grenchen CH-Solothurn 47.14120, 7.37486",mallar3,2
2022/03/09,Switzerland,Siechenstuden,mallar3,4
2022/03/10,Switzerland,Pointe à la Bise,mallar3,3
2022/03/11,Switzerland,Parc Mon Repos et de la Perle du Lac,mallar3,27
2022/03/12,Switzerland,Eschenz * general (use more precise loc.),mallar3,60
2022/03/13,Switzerland,Promenade Robert Hainard,mallar3,117
2022/03/14,Switzerland,Cressier [570/210],mallar3,11
2022/03/15,Switzerland,Siechenstuden,mallar3,7
2022/03/16,Switzerland,Filderen,mallar3,7
2022/03/17,Switzerland,Hönggerberg,mallar3,2
2022/03/18,Switzerland,Park im Grünen,mallar3,15
2022/03/19,Switzerland,Stille Reuss,mallar3,32
2022/03/20,Switzerland,Fanel--Chablais de Cudrefin,mallar3,1
2022/03/21,Switzerland,Port et Débarcadère de Vevey,mallar3,3
2022/03/22,Switzerland,Allschwil CH-Basel-Landschaft,mallar3,1
2022/03/23,Switzerland,Meienberg,mallar3,3
2022/03/24,Switzerland,Hegmatten gesamt,mallar3,9
2022/03/25,Switzerland,"Birs, Münchenstein",mallar3,6
2022/03/26,Switzerland,Reinacherheide,mallar3,4
2022/03/27,Switzerland,Triechter,mallar3,26
2022/03/28,Switzerland,"Rhine, Basel (Dreirosenbrücke - Johanniterbrücke)",mallar3,3
2022/03/29,Switzerland,Birsfelder Stau--Biotop Am Stausee,mallar3,4
2022/03/30,Switzerland,Filderen,mallar3,6
2022/03/31,Switzerland,Katzensee,mallar3,1
2023/03/01,Switzerland,"2512, Tüscherz-Alfermée CH-Bern (47.1259,7.2024)",mallar3,1
2023/03/02,Switzerland,Port des Eaux-Vives,mallar3,40
2023/03/03,Switzerland,Les Grangettes--Lagune des Saviez,mallar3,6
2023/03/04,Switzerland,Filderen,mallar3,10
2023/03/05,Switzerland,Sempach--Schlichti,mallar3,4
2023/03/06,Switzerland,Girenmoos,mallar3,6
2023/03/07,Switzerland,Fischbachweiher und Friedgrabenweiher,mallar3,50
2023/03/08,Switzerland,Klingnauer Stausee,mallar3,1
2023/03/09,Switzerland,"Rhine, Basel (Wettsteinbrücke - Schwarzwaldbrücke)",mallar3,7
2023/03/10,Switzerland,Ouchy,mallar3,2
2023/03/11,Switzerland,Birsfelder Stau--Birsköpfli,mallar3,7
2023/03/12,Switzerland,Barrage de Verbois,mallar3,3
2023/03/13,Switzerland,Sion Pont du Rhone,mallar3,6
2023/03/14,Switzerland,"Hallau, Waldweiher Wiesen",mallar3,2
2023/03/15,Switzerland,Les Grangettes--Embouchure du Grand Canal,mallar3,24
2023/03/16,Switzerland,Adliswil,mallar3,2
2023/03/17,Switzerland,Parc Mon Repos et de la Perle du Lac,mallar3,14
2023/03/18,Switzerland,Rütihard,mallar3,1
2023/03/19,Switzerland,"Hotzlerweg 19a, Blauen CH-Basel-Landschaft (47.4487,7.5226)",mallar3,2
2023/03/20,Switzerland,Filderen,mallar3,8
2023/03/21,Switzerland,Klingnauer Stausee--Fischergrien/Werd,mallar3,1
2023/03/22,Switzerland,Ville de Montreux,mallar3,1
2023/03/23,Switzerland,Marais de Sionnet,mallar3,2
2023/03/24,Switzerland,"Rhine, Basel (Wettsteinbrücke - Schwarzwaldbrücke)",mallar3,6
2023/03/25,Switzerland,Ouchy,mallar3,1
2023/03/26,Switzerland,Treiten--Weiher,mallar3,2
2023/03/27,Switzerland,Dietikon--Limmat,mallar3,5
2023/03/28,Switzerland,Urdorf Iltismoos,mallar3,1
2023/03/29,Switzerland,Zürichhorn,mallar3,31
2023/03/30,Switzerland,Oeschberg — Koppigen,mallar3,10
2023/03/31,Switzerland,Sempach--Vogelwarte Visitor Center,mallar3,1
2024/03/01,Switzerland,Sempachersee Seeallee,mallar3,19
2024/03/02,Switzerland,Rheinfall,mallar3,7
2024/03/03,Switzerland,Tössegg,mallar3,8
2024/03/04,Switzerland,"67 Sankt Johanns-Rheinweg, Basel, Basel-Stadt, CH (47.564, 7.585)",mallar3,2
2024/03/05,Switzerland,"Stadthausquai, Zürich",mallar3,2
2024/03/06,Switzerland,"Ligerz Funiculaire, départ",mallar3,2
2024/03/07,Switzerland,Baar Lindenpark,mallar3,2
2024/03/08,Switzerland,Katzensee,mallar3,40
2024/03/09,Switzerland,Île Rousseau,mallar3,1
2024/03/10,Switzerland,"58 Seestrasse, Freienbach, Schwyz, CH (47.201, 8.726)",mallar3,4
2024/03/11,Switzerland,Bachenbülacher Allmend,mallar3,3
